name|video|start|end|speaker|orth|translation
01July_2011_Friday_tagesschau-2757|01July_2011_Friday_tagesschau-2757/1/*.png|-1|-1|Signer04|JETZT WETTER WIE-AUSSEHEN MORGEN SAMSTAG ZWEITE JULI|und nun die wettervorhersage für morgen samstag den zweiten juli
01July_2011_Friday_tagesschau-2758|01July_2011_Friday_tagesschau-2758/1/*.png|-1|-1|Signer04|TIEF KOMMEN BEDEUTEN MITTE EUROPA poss-BEI-UNS EINFLUSS|tiefer luftdruck beeinflusst die mitte europas und damit auch unser wetter
01July_2011_Friday_tagesschau-2759|01July_2011_Friday_tagesschau-2759/1/*.png|-1|-1|Signer04|NORD WEHEN KUEHL|von der nordsee strömt kühle luft ein
01July_2011_Friday_tagesschau-2760|01July_2011_Friday_tagesschau-2760/1/*.png|-1|-1|Signer04|TIEF VORBEI REGEN KOMMEN IX SONNTAG MEHR WARM|das tief lenkt regenwolken in den nordosten wo sich dann am sonntag wärmere luft durchsetzt
01July_2011_Friday_tagesschau-2761|01July_2011_Friday_tagesschau-2761/1/*.png|-1|-1|Signer04|NACHT BISSCHEN SCHAUER GEWITTER ABER SPAETER AUFLOESEN|in der nacht noch einzelne schauer oder gewitter die meist abklingen
01July_2011_Friday_tagesschau-2762|01July_2011_Friday_tagesschau-2762/1/*.png|-1|-1|Signer04|NORDOST WOLKE IX REGEN NORD KUESTE LANG REGEN|im norden und osten werden die wolken in der nacht und am tag dichter hier und da fällt dort regen der nord östlich der elbe länger andauert
01July_2011_Friday_tagesschau-2764|01July_2011_Friday_tagesschau-2764/1/*.png|-1|-1|Signer04|WIND MAESSIG WEHEN MEER REGION STURM MOEGLICH|der wind weht meist mäßig an der sie frisch auf den bergen und an der see sind stürmische böen möglich
01July_2011_Friday_tagesschau-2767|01July_2011_Friday_tagesschau-2767/1/*.png|-1|-1|Signer04|SONNTAG VIEL WOLKE REGEN NORD BISSCHEN GEWITTER|am sonntag viele wolken hier und da regen im nordosten einzelne gewitter
01July_2011_Friday_tagesschau-2768|01July_2011_Friday_tagesschau-2768/1/*.png|-1|-1|Signer04|MEISTENS FREUNDLICH SUEDWEST|am freundlichsten ist es im südwesten
01July_2011_Friday_tagesschau-2769|01July_2011_Friday_tagesschau-2769/1/*.png|-1|-1|Signer04|MONTAG NORDOST VIEL WOLKE REGEN GEWITTER SUEDWEST MEHR FREUNDLICH|am montag in der nordosthälfte viele wolken regen und gewitter in der südwesthälfte ist es meist freundlich
01July_2011_Friday_tagesschau-2770|01July_2011_Friday_tagesschau-2770/1/*.png|-1|-1|Signer04|DIENSTAG SONNE WOLKE SCHAUER GEWITTER GEMISCHT|am dienstag sonne wolken schauer und gewitter
01June_2010_Tuesday_heute-6607|01June_2010_Tuesday_heute-6607/1/*.png|-1|-1|Signer01|BIS SPAETESTEN DONNERSTAG BLEIBEN REGEN BIS MORGEN|und das wird vor allen dingen bis einschließlich donnerstag zum teil noch ergiebigen regen bringen vor allen dingen dann morgen wieder
01June_2010_Tuesday_heute-6609|01June_2010_Tuesday_heute-6609/1/*.png|-1|-1|Signer01|HEUTE NACHT REGION REGEN SUED WEST BISSCHEN REGEN NORDWEST KLAR STERN KOENNEN SEHEN|also auch heute nacht weiterhin regnerisch über der osthälfte im südwesten einige schauer im nordwesten klar
01June_2010_Tuesday_heute-6610|01June_2010_Tuesday_heute-6610/1/*.png|-1|-1|Signer01|MORGEN WEITER REGEN REGION BISSCHEN VERAENDERN|und morgen geht es weiter mit dem regen über der osthälfte ein bisschen verändert
01June_2010_Tuesday_heute-6611|01June_2010_Tuesday_heute-6611/1/*.png|-1|-1|Signer01|NORD OST SEE MEHR TROCKEN|die nordsee dürfte die ostsee dürfte weitgehend trocken bleiben
01June_2010_Tuesday_heute-6612|01June_2010_Tuesday_heute-6612/1/*.png|-1|-1|Signer01|REGION REGEN ALPEN AUCH STURM GEFAHR|aber dann im laufe des tages vom erzgebirge bis zum alpenrand wieder ergiebiger regen durchaus auch wieder unwettergefahr
01June_2010_Tuesday_heute-6613|01June_2010_Tuesday_heute-6613/1/*.png|-1|-1|Signer01|SUEDWEST BISSCHEN SCHAUER NORDWEST FREUNDLICH SONNE|im südwesten einige schauer und im gesamten nordwesten ganz freundlich
01June_2010_Tuesday_heute-6615|01June_2010_Tuesday_heute-6615/1/*.png|-1|-1|Signer01|DONNERSTAG SUED DANN WECHSELHAFT|und auch der donnerstag im südosten noch wechselhaft
01June_2010_Tuesday_heute-6616|01June_2010_Tuesday_heute-6616/1/*.png|-1|-1|Signer01|AB FREITAG REGION BESSER SONNE WARM|aber ab freitag sieht es deutlich besser aus und zwar für alle viel sonne und auch viel wärme
01June_2010_Tuesday_heute-6617|01June_2010_Tuesday_heute-6617/1/*.png|-1|-1|Signer01|ENDLICH WIRKLICH SOMMER KOMMEN|da kommt endlich dann wirklich mal der sommer
01June_2010_Tuesday_heute-6618|01June_2010_Tuesday_heute-6618/1/*.png|-1|-1|Signer01|SCHOEN ABEND TSCHUESS|ich wünsche ihnen noch einen schönen abend
01June_2010_Tuesday_tagesschau-5003|01June_2010_Tuesday_tagesschau-5003/1/*.png|-1|-1|Signer01|MITTE EUROPA TIEF KOMMEN REGEN|das tief über dem östlichen mitteleuropa sorgt dafür dass es ergiebig regnet
01June_2010_Tuesday_tagesschau-5004|01June_2010_Tuesday_tagesschau-5004/1/*.png|-1|-1|Signer01|BESONDERS DEUTSCH LAND SUED OST BIS-JETZT DONNERSTAG KOENNEN REGEN ENORM|davon betroffen ist auch der südosten deutschlands wo bis donnerstag unwetterartige regenmengen zusammenkommen können
01June_2010_Tuesday_tagesschau-5005|01June_2010_Tuesday_tagesschau-5005/1/*.png|-1|-1|Signer01|GLEICH ZEIT WEST KOMMEN HOCH KOMMEN|gleichzeitig setzt sich von westen allmählich hoher luftdruck durch
01June_2010_Tuesday_tagesschau-5007|01June_2010_Tuesday_tagesschau-5007/1/*.png|-1|-1|Signer01|TAG SUEDOST REGEN KLAR REGEN DANN HERZ MEHR KOMMEN KOENNEN|am tag in der südosthälfte weitere regenfälle die im laufe des tages stärker werden und dann vom erzgebirge bis zu den alpen zum teil ergiebig ausfallen
01June_2010_Tuesday_tagesschau-5011|01June_2010_Tuesday_tagesschau-5011/1/*.png|-1|-1|Signer01|TAG ZWEI ZWANZIG REGION ZEHN ACHT REGEN|am tag zehn grad bei dauerregen und zweiundzwanzig grad am niederrhein
01June_2010_Tuesday_tagesschau-5013|01June_2010_Tuesday_tagesschau-5013/1/*.png|-1|-1|Signer01|FREITAG IX VIEL SONNE NUR ALPEN BISSCHEN REGEN|am freitag überall viel sonne nur an den alpen regnet es noch vereinzelt
01June_2010_Tuesday_tagesschau-5014|01June_2010_Tuesday_tagesschau-5014/1/*.png|-1|-1|Signer01|SAMSTAG VIEL SONNE|am samstag viel sonnenschein
01June_2011_Wednesday_heute-944|01June_2011_Wednesday_heute-944/1/*.png|-1|-1|Signer01|LIEB ZUSCHAUER GUT ABEND|liebe zuschauer guten abend
01June_2011_Wednesday_heute-945|01June_2011_Wednesday_heute-945/1/*.png|-1|-1|Signer01|HEUTE GERADE ERSTE SOMMER TAG FUER WIRKLICH WETTER FACH LEUTE GESTERN FRUEHLING ZU-ENDE VORBEI ENORM neg-ZU-WARM|heute der erste sommertag für die meteorologen aber das frühjahr das gestern zu ende ging war ja auch zu warm
01June_2011_Wednesday_heute-946|01June_2011_Wednesday_heute-946/1/*.png|-1|-1|Signer01|WER VERWOEHNT ENORM ABER REGION GROB KOENNEN SAGEN UEBER MITTE WERT|wir sind auch sehr verwöhnt worden aber flächendeckend lagen die temperaturen weitgehend über dem mittelwert
01June_2011_Wednesday_heute-947|01June_2011_Wednesday_heute-947/1/*.png|-1|-1|Signer01|BEISPIEL STUTTGART REGION HOCH WERT MITTE WERT STEIGEN-RUNTER UNTER NULL KAUM|beispiel dafür hier diese kurve von stuttgart echterdingen hier das rote der mittelwert die abweichungen weitgehend nach oben
01June_2011_Wednesday_heute-949|01June_2011_Wednesday_heute-949/1/*.png|-1|-1|Signer01|AUCH BESONDERS TROCKEN|das trockenste frühjahr seit beginn der wetteraufzeichnungen allerdings auch
01June_2011_Wednesday_heute-950|01June_2011_Wednesday_heute-950/1/*.png|-1|-1|Signer01|SCHAUEN HELL GELB IX TROCKEN NUR VIER PROZENT HAELFTE NORMAL REGEN WIEVIEL NUR VIER PROZENT VON NORMAL|und wir sehen hier dass diese ganzen hellgelben regionen dort war es viel zu trocken teilweise sind nur vier prozent des normalen wertes an regen gefallen überhaupt
01June_2011_Wednesday_heute-951|01June_2011_Wednesday_heute-951/1/*.png|-1|-1|Signer01|REGEN neg-VIEL WARUM IX BERG REGEN|und es kommt im moment auch nicht viel regen nach denn der regen zieht sich immer mehr richtung alpenrand zurück
01June_2011_Wednesday_heute-952|01June_2011_Wednesday_heute-952/1/*.png|-1|-1|Signer01|GESAMT TROCKEN REGION KUEHL MORGEN DASSELBE SCHAUER REGION|sonst bleibt es trocken relativ kühl die nacht und auch morgen allenfalls noch ein paar schauer am alpenrand
01June_2011_Wednesday_heute-953|01June_2011_Wednesday_heute-953/1/*.png|-1|-1|Signer01|SONST VIEL SONNE REGION TEILWEISE WEHEN STARK TEMPERATUR ANGENEHM TEILWEISE UNGEFAEHR ZWANZIG GRAD UEBER BIS FUENF ZWANZIG REGION|aber sonst viel sonnenschein teilweise kräftiger nordnordostwind und angenehme temperaturen teilweise wieder so knapp über zwanzig grad bis fünfundzwanzig sogar am rhein
01June_2011_Wednesday_heute-954|01June_2011_Wednesday_heute-954/1/*.png|-1|-1|Signer01|BEDEUTEN WOCHENENDE IN-KOMMEND KOENNEN SAGEN SOMMER PASSEN SOMMER AB SAMSTAG MITTE REGION SUED REGEN DABEI|in der summe also dieses lange wochenende sehr sommerlich allerdings dann ab samstag in der mitte und auch im süden wieder mit gewittern
01June_2011_Wednesday_heute-955|01June_2011_Wednesday_heute-955/1/*.png|-1|-1|Signer01|SCHOEN ABEND TSCHUESS|ich wünsche ihnen noch einen schönen abend
01June_2011_Wednesday_tagesschau-6945|01June_2011_Wednesday_tagesschau-6945/1/*.png|-1|-1|Signer01|JETZT MORGEN WETTER WIE-AUSSEHEN DONNERSTAG ZWEITE JUNI|und nun die wettervorhersage für morgen donnerstag den zweiten juni
01June_2011_Wednesday_tagesschau-6946|01June_2011_Wednesday_tagesschau-6946/1/*.png|-1|-1|Signer01|EUROPA MITTE LUFT DRUCK HOCH KOMMEN DEUTSCH LAND MEISTENS VIEL SONNE|hoher luftdruck über der mitte europas beschert weiten teilen deutschlands viel sonne
01June_2011_Wednesday_tagesschau-6947|01June_2011_Wednesday_tagesschau-6947/1/*.png|-1|-1|Signer01|NUR SUED|ausnahme ist süddeutschland
01June_2011_Wednesday_tagesschau-6948|01June_2011_Wednesday_tagesschau-6948/1/*.png|-1|-1|Signer01|WOLKE MORGEN WOLKE HIMMEL FREITAG GEWITTER|feuchte luft sorgt dort morgen wir wolken am freitag für gewitter
01June_2011_Wednesday_tagesschau-6949|01June_2011_Wednesday_tagesschau-6949/1/*.png|-1|-1|Signer01|WOCHENENDE IX KOMMEN RISIKO MEHR GEWITTER|am wochenende breitet sie sich weiter nach norden aus und das gewitterrisiko steigt verbreitet an
01June_2011_Wednesday_tagesschau-6950|01June_2011_Wednesday_tagesschau-6950/1/*.png|-1|-1|Signer01|HEUTE NACHT SUED KOMMEN REGEN IX BISSCHEN|in der nacht ziehen sich die wolken in den süden zurück hier und da regnet es noch etwas
01June_2011_Wednesday_tagesschau-6951|01June_2011_Wednesday_tagesschau-6951/1/*.png|-1|-1|Signer01|MORGEN SUED poss-SEIN WOLKE HIMMEL DANN AUFLOESEN NACH MITTAG SUED BISSCHEN SCHAUER|am tag ist es im süden erst bewölkt dann lockern die wolken auf am nachmittag an den alpen ein paar schauer
01June_2011_Wednesday_tagesschau-6953|01June_2011_Wednesday_tagesschau-6953/1/*.png|-1|-1|Signer01|WIND WEHEN SCHWACH MAESSIG TEILWEISE REGION WEHEN|der wind weht schwach bis mäßig im südwesten frisch teilweise auch stark böig
01June_2011_Wednesday_tagesschau-6954|01June_2011_Wednesday_tagesschau-6954/1/*.png|-1|-1|Signer01|HEUTE NACHT REGION DREIZEHN GRAD REGION DREI GRAD|heute nacht dreizehn grad in niederbayern und drei grad im emsland
01June_2011_Wednesday_tagesschau-6955|01June_2011_Wednesday_tagesschau-6955/1/*.png|-1|-1|Signer01|NACHMITTAG ACHTZEHN NORD FUENF ZWANZIG REGION|am tag achtzehn grad an der see und fünfundzwanzig grad am main
01June_2011_Wednesday_tagesschau-6956|01June_2011_Wednesday_tagesschau-6956/1/*.png|-1|-1|Signer01|FREITAG FREUNDLICH SONNE SUED SCHWUEL AB NACH MITTAG GEWITTER REGEN IX KOENNEN|am freitag ist es freundlich im süden schwül ab dem nachmittag vereinzelt kräftige schauer und gewitter
01June_2011_Wednesday_tagesschau-6957|01June_2011_Wednesday_tagesschau-6957/1/*.png|-1|-1|Signer01|SAMSTAG NORD FREUNDLICH SONNE REGION AB NACH MITTAG WEHEN GEWITTER KOENNEN|am samstag ist es im norden weiter freundlich in der südhälfte ab dem nachmittag mitunter unwetterartige gewitter
01March_2011_Tuesday_tagesschau-2207|01March_2011_Tuesday_tagesschau-2207/1/*.png|-1|-1|Signer01|MORGEN WETTER WIE-AUSSEHEN MITTWOCH ZWEITE MAERZ|und nun die wettervorhersage für morgen mittwoch den zweiten märz
01March_2011_Tuesday_tagesschau-2208|01March_2011_Tuesday_tagesschau-2208/1/*.png|-1|-1|Signer01|HEUTE NACHT NORDWEST SCHWARZ WALD REGION SUED STARK REGION KLAR STERN KOENNEN SEHEN IX BISSCHEN NEBEL BESONDERS NAH KUESTE|heute nacht gibt es im nordwesten sowie vom schwarzwald bis zu den alpen noch ein paar dichtere wolken sonst ist es vielerorts klar hier und da bildet sich nebel besonders in küstennähe
01March_2011_Tuesday_tagesschau-2212|01March_2011_Tuesday_tagesschau-2212/1/*.png|-1|-1|Signer01|REGION EINS GRAD REGION MINUS SIEBEN|am oberrhein heute nacht ein grad plus an der oder minus sieben grad
01March_2011_Tuesday_tagesschau-2213|01March_2011_Tuesday_tagesschau-2213/1/*.png|-1|-1|Signer01|MORGEN NORD ZWEI BIS DREI REGION KOELN REGION BIS ZEHN GRAD|morgen an der küste zwei bis drei in der kölner bucht bis zehn grad
01May_2010_Saturday_tagesschau-7184|01May_2010_Saturday_tagesschau-7184/1/*.png|-1|-1|Signer05|JETZT WETTER WIE-AUSSEHEN MORGEN SONNTAG ZWEITE MAI|und nun die wettervorhersage für morgen sonntag den zweiten mai
01May_2010_Saturday_tagesschau-7185|01May_2010_Saturday_tagesschau-7185/1/*.png|-1|-1|Signer05|NORD MITTE EUROPA ENORM TIEF KOMMEN DEUTSCH LAND|tiefer luftdruck über nord und mitteleuropa bestimmt auch das wetter bei uns in deutschland
01May_2010_Saturday_tagesschau-7186|01May_2010_Saturday_tagesschau-7186/1/*.png|-1|-1|Signer05|NORD KUEHL KOMMEN REGION WARM EINIGERMASSEN|in den norden strömt kühlere luft während die luft sonst relativ warm bleibt
01May_2010_Saturday_tagesschau-7187|01May_2010_Saturday_tagesschau-7187/1/*.png|-1|-1|Signer05|NACHT SUED REGEN SUEDOST REGEN NORD KLAR|in der nacht regnet es im süden und südosten hier und da richtung norden ist es teilweise klar
01May_2010_Saturday_tagesschau-7188|01May_2010_Saturday_tagesschau-7188/1/*.png|-1|-1|Signer05|MORGEN WOLKE UEBERWIEGEND REGEN SCHAUER AUCH STARK REGEN|morgen überwiegen die wolken es regnet oder schauert verbreitet mitunter auch kräftig
01May_2010_Saturday_tagesschau-7189|01May_2010_Saturday_tagesschau-7189/1/*.png|-1|-1|Signer05|BESONDERS NACH MITTAG GEWITTER|vor allem am nachmittag sind einzelne gewitter dabei
01May_2010_Saturday_tagesschau-7190|01May_2010_Saturday_tagesschau-7190/1/*.png|-1|-1|Signer05|NORDOST FREUNDLICH SO|im nordosten ist es teilweise freundlich
01May_2010_Saturday_tagesschau-7191|01May_2010_Saturday_tagesschau-7191/1/*.png|-1|-1|Signer05|NORD SCHWACH MAESSIG NORD WEHEN SONST REGION SCHWACH WEHEN|der wind weht im norden schwach bis mäßig aus ost bis nordost sonst schwach aus unterschiedlichen richtungen
01May_2010_Saturday_tagesschau-7192|01May_2010_Saturday_tagesschau-7192/1/*.png|-1|-1|Signer05|WENN SCHAUER GEWITTER STARK WEHEN|bei schauern und gewittern starke böen
01May_2010_Saturday_tagesschau-7193|01May_2010_Saturday_tagesschau-7193/1/*.png|-1|-1|Signer05|HEUTE NACHT ZEHN ZWISCHEN EINS LAND BODEN FROST|heute nacht zehn bis ein grad in der nordhälfte stellenweise bodenfrost
01May_2010_Saturday_tagesschau-7196|01May_2010_Saturday_tagesschau-7196/1/*.png|-1|-1|Signer05|DIENSTAG SUEDOST REGEN NORDWEST MEHR FREUNDLICH|am dienstag regnet es im südosten ab und an richtung nordwesten ist es recht freundlich
01November_2010_Monday_heute-1704|01November_2010_Monday_heute-1704/1/*.png|-1|-1|Signer05|GUT ABEND LIEB DU ZUSCHAUER|guten abend liebe zuschauer
01November_2010_Monday_heute-1705|01November_2010_Monday_heute-1705/1/*.png|-1|-1|Signer05|WETTER JETZT UMWANDELN|die wetterlage stellt sich jetzt um
01November_2010_Monday_heute-1706|01November_2010_Monday_heute-1706/1/*.png|-1|-1|Signer05|GOLD OKTOBER JETZT UMWANDELN GRAU NOVEMBER|aus einem goldenen oktober wird jetzt doch eher ein grauer november
01November_2010_Monday_heute-1707|01November_2010_Monday_heute-1707/1/*.png|-1|-1|Signer05|FLUSS IX FREUNDLICH|heut war es im rhein main gebiet noch mal freundlich
01November_2010_Monday_heute-1708|01November_2010_Monday_heute-1708/1/*.png|-1|-1|Signer05|DAS-IST-ES ZEIGEN-BILDSCHIRM ICH UNTEN ICH STEHEN|das ist unser studio überigens da unten stehe ich jetzt zur zeit drin
01November_2010_Monday_heute-1709|01November_2010_Monday_heute-1709/1/*.png|-1|-1|Signer05|VON KOMMEN REGEN NORD KOMMEN|auf jeden fall die nächste regenfront kommt aus westen wird morgen bereits über der nordsee und dann die nordseeküste erreichen
01November_2010_Monday_heute-1710|01November_2010_Monday_heute-1710/1/*.png|-1|-1|Signer05|UND IM-VERLAUF NAECHSTE IN-KOMMEND WEITER REGEN AUCH WIND AUCH KUEHL MANCHMAL MILD LUFT|und danach geht es in den nächsten tagen mit weiterem regen weiter und dazu auch wind und mal kühlere mal etwas mildere luft
01November_2010_Monday_heute-1711|01November_2010_Monday_heute-1711/1/*.png|-1|-1|Signer05|HEUTE NACHT NORD MEISTENS WOLKE BISSCHEN REGEN|heute nacht stark bewölkt im norden dazu immer wieder ein bisschen regen
01November_2010_Monday_heute-1714|01November_2010_Monday_heute-1714/1/*.png|-1|-1|Signer05|MORGEN IM-VERLAUF VIER ZWISCHEN NEUN GRAD|die temperaturen morgen früh meist zwischen vier und neun grad
01November_2010_Monday_heute-1715|01November_2010_Monday_heute-1715/1/*.png|-1|-1|Signer05|NEUN MAXIMAL MORGEN OST IX WEST NOCHEINMAL VIERZEHN GRAD MAXIMAL SCHLUSS|ja neun grad sind die höchsttemperaturen morgen im osten im westen geht es nochmal rauf auf vierzehn grad aber das war es
01November_2010_Monday_heute-1716|01November_2010_Monday_heute-1716/1/*.png|-1|-1|Signer05|IX BERG WARM LUFT negalp-AUCH neg-ACHTZEHN neg-GRAD NICHT|es gibt keinen föhn mehr am alpenrand und deshalb auch keine achtzehn grad mehr dort
01November_2010_Monday_heute-1717|01November_2010_Monday_heute-1717/1/*.png|-1|-1|Signer05|STARK WOLKE BISSCHEN REGEN|es ist stark bewölkt es regnet ein bisschen am alpenrand
01November_2010_Monday_heute-1718|01November_2010_Monday_heute-1718/1/*.png|-1|-1|Signer05|SONST SCHWARZ WALD HERZ BERG BERLIN IX SONNE REGION|ansonsten sonne vom schwarzwald bis zum erzgebirge und berlin
01November_2010_Monday_heute-1719|01November_2010_Monday_heute-1719/1/*.png|-1|-1|Signer05|NORDWEST WIEDER GRAU NACH MITTAG IX NORD REGEN FRISCH UND WIND IX WEHEN|aber im norden wieder grau und nachmittags regnet es auch an der nordsee und im nordwesten bei einem frischen zum teil kräftigen südwestwind
01November_2010_Monday_heute-1720|01November_2010_Monday_heute-1720/1/*.png|-1|-1|Signer05|JETZT WECHSELHAFT|in den nächsten tagen wechselhaftes wetter bei uns dann in deutschland
01November_2010_Monday_heute-1721|01November_2010_Monday_heute-1721/1/*.png|-1|-1|Signer05|BESONDERS NORD WIND REGEN|es wird vor allem im norden windig und regnerisch
01November_2010_Monday_heute-1722|01November_2010_Monday_heute-1722/1/*.png|-1|-1|Signer05|DONNERSTAG DANN IM-VERLAUF BISSCHEN MILD|und am donnerstag ist es vorübergehend mal ein bisschen milder
01November_2010_Monday_heute-1723|01November_2010_Monday_heute-1723/1/*.png|-1|-1|Signer05|SCHOEN ABEND poss-EUCH MACHEN GUT poss-EUCH|ihnen einen schönen abend und machen sie es gut
01November_2010_Monday_tagesschau-132|01November_2010_Monday_tagesschau-132/1/*.png|-1|-1|Signer05|JETZT WETTER MORGEN DIENSTAG ZWEITE NOVEMBER|und nun die wettervorhersage für morgen dienstag den zweiten november
01November_2010_Monday_tagesschau-134|01November_2010_Monday_tagesschau-134/1/*.png|-1|-1|Signer05|NORDWEST DANN TIEF KOMMEN IN-KOMMEND BESONDERS NORD REGEN WIND|im nordwesten deutschlands machen sich allerdings tiefausläufer bemerkbar die in den nächsten tagen besonders im norden für regen und wind sorgen werden
01November_2010_Monday_tagesschau-135|01November_2010_Monday_tagesschau-135/1/*.png|-1|-1|Signer05|NORDWEST HEUTE NEBEL SONST REGION IX STERN KOENNEN SEHEN|in der nordwesthälfte ist es heute nacht meist bedeckt sonst zeigen sich teilweise die sterne
